Crop,Area,Production,Yield
Sugarcane,0.0,0.01,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.01,0.03,3000.0
Sugarcane,0.01,0.05,5000.0
Sugarcane,0.01,0.03,3000.0
Sugarcane,0.01,0.02,2000.0
Sugarcane,0.01,0.04,4000.0
Sugarcane,0.0,0.02,0.0
Sugarcane,0.0,0.01,0.0
Sugarcane,0.0,0.02,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.01,0.0
Sugarcane,0.0,0.01,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.01,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.01,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,2.2,8.1,3681.82
Sugarcane,1.4,3.9,2785.71
Sugarcane,0.7,2.7,3857.14
Sugarcane,1.0,3.4,3400.0
Sugarcane,1.4,5.1,3642.86
Sugarcane,1.4,7.4,5285.71
Sugarcane,1.2,2.9,2416.67
Sugarcane,0.8,5.4,6750.0
Sugarcane,1.2,6.9,5750.0
Sugarcane,0.8,3.0,3750.0
Sugarcane,0.4,1.3,3250.0
Sugarcane,0.2,0.8,4000.0
Sugarcane,0.27,1.28,4740.74
Sugarcane,0.37,1.78,4810.81
Sugarcane,0.3,2.14,7133.33
Sugarcane,0.28,1.2,4285.71
Sugarcane,0.44,2.33,5295.45
Sugarcane,0.8,5.05,6312.5
Sugarcane,0.92,7.18,7804.35
Sugarcane,0.59,1.56,2644.07
Sugarcane,0.59,3.29,5576.27
Sugarcane,0.47,2.58,5489.36
Sugarcane,0.27,1.66,6148.15
Sugarcane,0.14,0.7,5000.0
Sugarcane,0.09,0.31,3444.44
Sugarcane,0.06,0.34,5666.67
Sugarcane,0.08,0.5,6250.0
Sugarcane,0.15,0.81,5400.0
Sugarcane,0.21,1.88,8952.38
Sugarcane,0.17,1.47,8647.06
Sugarcane,0.09,0.52,5777.78
Sugarcane,0.06,0.47,7833.33
Sugarcane,0.09,0.61,6777.78
Sugarcane,0.11,0.8,7272.73
Sugarcane,0.13,0.9,6923.08
Sugarcane,0.13,1.01,7769.23
Sugarcane,0.1,0.69,6900.0
Sugarcane,0.07,1.29,17668.49
Sugarcane,0.03,0.41,12442.42
Sugarcane,0.02,0.12,5920.0
Sugarcane,0.1,0.5,5000.0
Sugarcane,0.1,0.4,4000.0
Sugarcane,0.1,0.3,3000.0
Sugarcane,0.1,0.3,3000.0
Sugarcane,0.1,0.3,3000.0
Sugarcane,0.1,0.4,4000.0
Sugarcane,0.1,0.4,4000.0
Sugarcane,0.1,0.3,3000.0
Sugarcane,0.1,0.4,4000.0
Sugarcane,0.1,0.3,3000.0
Sugarcane,0.1,0.3,3000.0
Sugarcane,0.1,0.4,4000.0
Sugarcane,0.1,0.5,5000.0
Sugarcane,0.07,0.32,4571.43
Sugarcane,0.05,0.21,4200.0
Sugarcane,0.03,0.15,5000.0
Sugarcane,0.04,0.16,4000.0
Sugarcane,0.03,0.17,5666.67
Sugarcane,0.04,0.18,4500.0
Sugarcane,0.03,0.16,5333.33
Sugarcane,0.03,0.13,4333.33
Sugarcane,0.03,0.12,4000.0
Sugarcane,0.03,0.14,4666.67
Sugarcane,0.04,0.17,4250.0
Sugarcane,0.03,0.11,3666.67
Sugarcane,0.03,0.17,5666.67
Sugarcane,0.02,0.11,5500.0
Sugarcane,0.02,0.14,7000.0
Sugarcane,0.02,0.09,4500.0
Sugarcane,0.02,0.11,5500.0
Sugarcane,0.02,0.09,4500.0
Sugarcane,0.01,0.07,7000.0
Sugarcane,0.02,0.1,5000.0
Sugarcane,0.02,0.14,7000.0
Sugarcane,0.02,0.12,6000.0
Sugarcane,0.02,0.17,8500.0
Sugarcane,0.01,0.09,9000.0
Sugarcane,0.01,0.1,8654.55
Sugarcane,0.01,0.08,7127.27
Sugarcane,0.01,0.11,7033.33
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.01,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.01,0.0
Sugarcane,0.04,0.2,5000.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.05,0.26,5200.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.02,0.0
Sugarcane,0.0,0.01,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.03,0.19,6333.33
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.01,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.01,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,2.2,6.8,3090.91
Sugarcane,1.0,3.0,3000.0
Sugarcane,0.8,1.6,2000.0
Sugarcane,1.0,3.6,3600.0
Sugarcane,1.1,3.3,3000.0
Sugarcane,1.1,4.0,3636.36
Sugarcane,0.7,3.1,4428.57
Sugarcane,0.5,2.0,4000.0
Sugarcane,0.6,2.4,4000.0
Sugarcane,0.7,1.7,2428.57
Sugarcane,0.3,0.7,2333.33
Sugarcane,0.2,1.2,6000.0
Sugarcane,0.36,2.53,7027.78
Sugarcane,0.58,2.4,4137.93
Sugarcane,0.5,2.99,5980.0
Sugarcane,0.39,2.23,5717.95
Sugarcane,0.32,1.43,4468.75
Sugarcane,0.46,2.99,6500.0
Sugarcane,0.44,3.02,6863.64
Sugarcane,0.37,1.85,5000.0
Sugarcane,0.38,2.73,7184.21
Sugarcane,0.32,1.47,4593.75
Sugarcane,0.2,1.36,6800.0
Sugarcane,0.15,0.87,5800.0
Sugarcane,0.11,0.31,2818.18
Sugarcane,0.05,0.21,4200.0
Sugarcane,0.05,0.32,6400.0
Sugarcane,0.08,0.62,7750.0
Sugarcane,0.1,0.45,4500.0
Sugarcane,0.06,0.35,5833.33
Sugarcane,0.04,0.13,3250.0
Sugarcane,0.03,0.19,6333.33
Sugarcane,0.03,0.25,8333.33
Sugarcane,0.05,0.26,5200.0
Sugarcane,0.08,0.71,8875.0
Sugarcane,0.09,0.96,10666.67
Sugarcane,0.11,1.01,9181.82
Sugarcane,0.09,0.56,6001.06
Sugarcane,0.04,0.3,7176.19
Sugarcane,0.02,0.09,4535.0
Sugarcane,10.0,41.9,4190.0
Sugarcane,6.8,24.5,3602.94
Sugarcane,6.7,30.7,4582.09
Sugarcane,7.7,32.7,4246.75
Sugarcane,7.1,26.5,3732.39
Sugarcane,5.2,19.3,3711.54
Sugarcane,5.5,27.1,4927.27
Sugarcane,4.6,13.3,2891.3
Sugarcane,4.0,14.0,3500.0
Sugarcane,2.9,7.7,2655.17
Sugarcane,1.4,3.8,2714.29
Sugarcane,2.1,9.4,4476.19
Sugarcane,3.49,18.12,5191.98
Sugarcane,5.01,19.72,3936.13
Sugarcane,4.73,18.55,3921.78
Sugarcane,4.36,19.09,4378.44
Sugarcane,3.69,13.76,3729.0
Sugarcane,4.38,21.25,4851.6
Sugarcane,4.04,20.36,5039.6
Sugarcane,3.7,18.56,5016.22
Sugarcane,3.2,14.28,4462.5
Sugarcane,2.36,7.43,3148.31
Sugarcane,1.28,3.44,2687.5
Sugarcane,0.64,3.06,4781.25
Sugarcane,0.5,1.71,3420.0
Sugarcane,0.4,1.64,4100.0
Sugarcane,0.36,2.12,5888.89
Sugarcane,0.39,2.28,5846.15
Sugarcane,0.86,6.36,7395.35
Sugarcane,1.24,9.36,7548.39
Sugarcane,1.1,7.08,6413.81
Sugarcane,0.69,3.9,5620.13
Sugarcane,0.47,2.95,6277.02
Sugarcane,0.56,3.62,6458.57
Sugarcane,0.58,4.02,6925.52
Sugarcane,0.64,3.33,5198.13
Sugarcane,0.63,3.15,4994.92
Sugarcane,0.6,4.25,7120.14
Sugarcane,0.55,2.72,4981.54
Sugarcane,0.53,3.42,6400.37
Sugarcane,18.0,105.0,5833.33
Sugarcane,12.0,59.0,4916.67
Sugarcane,12.0,61.0,5083.33
Sugarcane,23.0,139.0,6043.48
Sugarcane,23.0,119.0,5173.91
Sugarcane,18.0,110.0,6111.11
Sugarcane,17.0,105.0,6176.47
Sugarcane,17.0,113.0,6647.06
Sugarcane,19.0,122.0,6421.05
Sugarcane,19.0,102.0,5368.42
Sugarcane,18.0,101.6,5644.44
Sugarcane,19.0,116.0,6105.26
Sugarcane,17.5,103.0,5885.71
Sugarcane,17.0,109.0,6411.76
Sugarcane,17.0,104.0,6117.65
Sugarcane,11.0,63.0,5727.27
Sugarcane,12.0,75.0,6250.0
Sugarcane,19.0,133.0,7000.0
Sugarcane,21.1,133.0,6303.32
Sugarcane,18.7,96.0,5133.69
Sugarcane,15.0,84.0,5600.0
Sugarcane,16.4,112.0,6829.27
Sugarcane,18.2,123.0,6758.24
Sugarcane,23.0,157.0,6826.09
Sugarcane,24.0,161.0,6708.33
Sugarcane,22.0,132.0,6000.0
Sugarcane,20.0,131.0,6550.0
Sugarcane,21.0,132.0,6285.71
Sugarcane,25.0,155.0,6200.0
Sugarcane,28.0,179.0,6392.86
Sugarcane,22.0,132.0,6000.0
Sugarcane,19.0,124.0,6526.32
Sugarcane,21.0,130.0,6190.48
Sugarcane,25.0,154.0,6160.0
Sugarcane,26.0,189.1,7273.08
Sugarcane,25.0,179.4,7176.0
Sugarcane,28.0,209.3,7475.0
Sugarcane,25.0,177.8,7112.0
Sugarcane,25.0,201.3,8052.0
Sugarcane,26.0,218.7,8411.54
Sugarcane,10.0,55.0,5500.0
Sugarcane,8.0,39.0,4875.0
Sugarcane,6.0,30.0,5000.0
Sugarcane,10.0,46.0,4600.0
Sugarcane,9.0,58.0,6444.44
Sugarcane,7.0,39.0,5571.43
Sugarcane,6.0,21.0,3500.0
Sugarcane,5.0,29.0,5800.0
Sugarcane,5.0,24.0,4800.0
Sugarcane,5.0,24.0,4800.0
Sugarcane,5.0,27.8,5560.0
Sugarcane,5.0,27.0,5400.0
Sugarcane,5.0,26.0,5200.0
Sugarcane,6.0,39.0,6500.0
Sugarcane,6.4,35.0,5468.75
Sugarcane,6.6,42.0,6363.64
Sugarcane,5.5,36.0,6545.45
Sugarcane,10.0,67.0,6700.0
Sugarcane,17.0,102.0,6000.0
Sugarcane,11.2,61.0,5446.43
Sugarcane,8.7,52.0,5977.01
Sugarcane,8.3,55.0,6626.51
Sugarcane,10.5,67.0,6380.95
Sugarcane,10.0,68.0,6800.0
Sugarcane,11.0,72.0,6545.45
Sugarcane,10.0,57.0,5700.0
Sugarcane,7.0,44.0,6285.71
Sugarcane,6.0,34.0,5666.67
Sugarcane,6.0,36.0,6000.0
Sugarcane,7.0,45.0,6428.57
Sugarcane,5.0,29.0,5800.0
Sugarcane,3.0,18.0,6000.0
Sugarcane,3.0,18.0,6000.0
Sugarcane,4.0,20.0,5000.0
Sugarcane,3.0,21.2,7066.67
Sugarcane,6.0,47.6,7933.33
Sugarcane,4.0,30.1,7525.0
Sugarcane,4.0,30.3,7575.0
Sugarcane,4.0,30.2,7550.0
Sugarcane,7.0,59.6,8514.29
Sugarcane,3.0,16.0,5333.33
Sugarcane,2.0,11.0,5500.0
Sugarcane,2.0,13.0,6500.0
Sugarcane,3.0,17.0,5666.67
Sugarcane,3.0,25.0,8333.33
Sugarcane,2.0,13.0,6500.0
Sugarcane,2.0,13.0,6500.0
Sugarcane,2.0,14.0,7000.0
Sugarcane,3.0,20.0,6666.67
Sugarcane,3.0,19.0,6333.33
Sugarcane,3.0,17.9,5966.67
Sugarcane,3.0,21.0,7000.0
Sugarcane,2.8,18.0,6428.57
Sugarcane,3.0,18.0,6000.0
Sugarcane,3.9,28.0,7179.49
Sugarcane,2.2,15.0,6818.18
Sugarcane,3.0,17.0,5666.67
Sugarcane,12.6,73.0,5793.65
Sugarcane,7.3,41.0,5616.44
Sugarcane,5.0,27.0,5400.0
Sugarcane,3.8,23.0,6052.63
Sugarcane,4.1,23.0,5609.76
Sugarcane,5.1,33.0,6470.59
Sugarcane,6.0,37.0,6166.67
Sugarcane,7.0,41.0,5857.14
Sugarcane,6.0,32.0,5333.33
Sugarcane,5.0,30.0,6000.0
Sugarcane,4.0,22.0,5500.0
Sugarcane,4.0,24.0,6000.0
Sugarcane,5.0,27.0,5400.0
Sugarcane,3.0,15.0,5000.0
Sugarcane,3.0,18.0,6000.0
Sugarcane,3.0,18.0,6000.0
Sugarcane,3.0,18.0,6000.0
Sugarcane,4.0,25.8,6450.0
Sugarcane,4.0,32.8,8200.0
Sugarcane,4.0,31.2,7800.0
Sugarcane,5.0,38.0,7600.0
Sugarcane,4.0,32.7,8175.0
Sugarcane,4.0,33.5,8375.0
Sugarcane,16.0,97.0,6062.5
Sugarcane,12.0,63.0,5250.0
Sugarcane,11.0,70.0,6363.64
Sugarcane,16.0,105.0,6562.5
Sugarcane,16.0,115.0,7187.5
Sugarcane,13.0,93.0,7153.85
Sugarcane,13.0,87.0,6692.31
Sugarcane,12.0,83.0,6916.67
Sugarcane,17.0,106.0,6235.29
Sugarcane,18.0,111.0,6166.67
Sugarcane,20.0,117.7,5885.0
Sugarcane,23.0,151.0,6565.22
Sugarcane,23.6,144.0,6101.69
Sugarcane,24.9,160.0,6425.7
Sugarcane,26.1,165.0,6321.84
Sugarcane,19.0,112.0,5894.74
Sugarcane,18.9,116.0,6137.57
Sugarcane,35.1,225.07,6412.98
Sugarcane,32.98,183.95,5577.28
Sugarcane,22.37,125.53,5611.78
Sugarcane,20.09,113.65,5656.2
Sugarcane,20.7,121.09,5850.32
Sugarcane,21.84,135.14,6188.58
Sugarcane,23.32,143.92,6171.53
Sugarcane,24.32,139.87,5751.23
Sugarcane,21.1,97.67,4628.91
Sugarcane,15.27,84.18,5512.77
Sugarcane,15.27,84.96,5563.85
Sugarcane,16.88,95.67,5667.65
Sugarcane,18.49,104.89,5672.8
Sugarcane,13.66,77.52,5674.96
Sugarcane,10.05,60.91,6060.7
Sugarcane,12.05,71.08,5898.76
Sugarcane,12.66,70.74,5587.68
Sugarcane,13.05,85.05,6517.01
Sugarcane,13.66,100.86,7383.67
Sugarcane,14.66,106.59,7271.15
Sugarcane,14.66,93.23,6359.69
Sugarcane,13.66,114.27,8365.3
Sugarcane,14.66,125.26,8544.54
Sugarcane,9.0,47.0,5222.22
Sugarcane,6.0,26.0,4333.33
Sugarcane,5.0,27.0,5400.0
Sugarcane,8.0,44.0,5500.0
Sugarcane,9.0,54.0,6000.0
Sugarcane,7.0,46.0,6571.43
Sugarcane,7.0,46.0,6571.43
Sugarcane,7.0,38.0,5428.57
Sugarcane,9.0,55.0,6111.11
Sugarcane,10.0,52.0,5200.0
Sugarcane,16.0,48.0,3000.0
Sugarcane,13.0,78.0,6000.0
Sugarcane,13.7,74.0,5401.46
Sugarcane,14.6,81.0,5547.95
Sugarcane,15.6,97.0,6217.95
Sugarcane,9.6,54.0,5625.0
Sugarcane,10.8,60.0,5555.56
Sugarcane,22.0,128.93,5859.39
Sugarcane,26.42,149.05,5641.99
Sugarcane,18.13,106.47,5872.26
Sugarcane,16.91,100.35,5935.41
Sugarcane,19.4,115.91,5974.13
Sugarcane,21.66,130.86,6040.71
Sugarcane,25.68,157.08,6116.82
Sugarcane,29.68,153.13,5159.37
Sugarcane,25.9,135.33,5225.1
Sugarcane,20.73,117.82,5683.55
Sugarcane,23.73,125.04,5269.28
Sugarcane,27.12,153.33,5653.76
Sugarcane,29.51,165.11,5595.05
Sugarcane,23.34,129.48,5547.56
Sugarcane,15.95,88.09,5522.88
Sugarcane,17.95,93.92,5232.31
Sugarcane,22.34,120.26,5383.17
Sugarcane,20.95,144.85,6914.22
Sugarcane,23.34,163.74,7015.38
Sugarcane,24.34,166.9,6857.23
Sugarcane,24.34,179.87,7389.77
Sugarcane,24.34,188.23,7733.36
Sugarcane,25.34,201.84,7965.15
Sugarcane,13.0,82.0,6307.69
Sugarcane,12.0,72.0,6000.0
Sugarcane,10.0,55.0,5500.0
Sugarcane,10.0,56.0,5600.0
Sugarcane,10.0,63.0,6300.0
Sugarcane,10.0,68.0,6800.0
Sugarcane,10.0,72.0,7200.0
Sugarcane,10.0,65.0,6500.0
Sugarcane,11.0,67.0,6090.91
Sugarcane,12.0,61.0,5083.33
Sugarcane,11.0,64.6,5872.73
Sugarcane,12.0,76.0,6333.33
Sugarcane,11.4,68.0,5964.91
Sugarcane,11.3,74.0,6548.67
Sugarcane,11.0,67.0,6090.91
Sugarcane,11.5,69.0,6000.0
Sugarcane,11.5,73.0,6347.83
Sugarcane,10.9,67.0,6146.79
Sugarcane,13.0,71.0,5461.54
Sugarcane,10.7,54.0,5046.73
Sugarcane,9.4,53.0,5638.3
Sugarcane,9.1,50.0,5494.51
Sugarcane,9.9,55.0,5555.56
Sugarcane,10.0,54.0,5400.0
Sugarcane,9.0,49.0,5444.44
Sugarcane,7.0,35.0,5000.0
Sugarcane,4.0,23.0,5750.0
Sugarcane,4.0,24.0,6000.0
Sugarcane,5.0,30.0,6000.0
Sugarcane,5.0,30.5,6100.0
Sugarcane,3.5,18.5,5285.71
Sugarcane,2.5,15.5,6200.0
Sugarcane,2.5,13.0,5200.0
Sugarcane,2.5,14.5,5800.0
Sugarcane,3.5,25.55,7300.0
Sugarcane,2.5,18.25,7300.0
Sugarcane,3.5,27.0,7714.29
Sugarcane,3.5,25.05,7157.14
Sugarcane,3.5,27.5,7857.14
Sugarcane,3.5,26.8,7657.14
Sugarcane,8.0,44.0,5500.0
Sugarcane,5.0,29.0,5800.0
Sugarcane,6.0,30.0,5000.0
Sugarcane,6.0,38.0,6333.33
Sugarcane,6.0,38.0,6333.33
Sugarcane,5.0,33.0,6600.0
Sugarcane,5.0,32.0,6400.0
Sugarcane,5.0,35.0,7000.0
Sugarcane,7.0,48.0,6857.14
Sugarcane,8.0,45.0,5625.0
Sugarcane,7.0,40.0,5714.29
Sugarcane,7.0,43.0,6142.86
Sugarcane,7.5,42.0,5600.0
Sugarcane,8.2,51.0,6219.51
Sugarcane,9.2,52.4,5695.65
Sugarcane,3.53,22.25,6303.12
Sugarcane,4.4,27.95,6352.27
Sugarcane,8.16,55.45,6795.34
Sugarcane,12.3,76.6,6227.64
Sugarcane,8.84,52.4,5927.6
Sugarcane,5.78,38.75,6698.36
Sugarcane,6.4,44.75,6992.19
Sugarcane,7.23,48.65,6728.91
Sugarcane,8.75,59.55,6805.71
Sugarcane,8.75,54.65,6245.71
Sugarcane,5.6,30.75,5491.07
Sugarcane,3.3,16.1,4878.79
Sugarcane,2.3,14.1,6130.43
Sugarcane,2.45,19.45,7938.78
Sugarcane,3.6,23.35,6486.11
Sugarcane,2.3,12.95,5630.43
Sugarcane,1.3,8.25,6346.15
Sugarcane,2.3,15.25,6630.43
Sugarcane,2.3,14.8,6434.78
Sugarcane,2.45,17.47,7130.61
Sugarcane,2.45,20.64,8426.53
Sugarcane,3.45,29.76,8626.09
Sugarcane,2.45,21.03,8583.67
Sugarcane,2.45,21.69,8853.06
Sugarcane,3.45,31.05,9000.0
Sugarcane,3.5,9.0,2571.43
Sugarcane,1.7,9.7,5705.88
Sugarcane,1.7,9.7,5705.88
Sugarcane,6.5,41.1,6323.08
Sugarcane,5.5,26.7,4854.55
Sugarcane,3.7,24.0,6486.49
Sugarcane,3.7,23.2,6270.27
Sugarcane,3.7,27.2,7351.35
Sugarcane,6.7,43.4,6477.61
Sugarcane,9.5,50.1,5273.68
Sugarcane,7.7,44.9,5831.17
Sugarcane,5.7,38.4,6736.84
Sugarcane,5.96,41.66,6987.59
Sugarcane,8.65,64.1,7406.98
Sugarcane,7.14,43.92,6154.71
Sugarcane,4.64,32.18,6935.34
Sugarcane,5.18,36.14,6971.45
Sugarcane,13.09,93.54,7143.73
Sugarcane,15.59,101.12,6487.04
Sugarcane,11.86,77.72,6555.33
Sugarcane,9.92,63.8,6434.05
Sugarcane,11.35,76.46,6735.38
Sugarcane,13.52,91.7,6782.54
Sugarcane,17.14,117.12,6833.14
Sugarcane,21.1,116.9,5540.28
Sugarcane,11.92,60.56,5080.54
Sugarcane,4.22,27.32,6473.93
Sugarcane,2.48,15.14,6104.84
Sugarcane,3.48,21.88,6287.36
Sugarcane,2.0,13.0,6500.0
Sugarcane,1.0,6.0,6000.0
Sugarcane,1.0,6.0,6000.0
Sugarcane,1.74,10.44,6000.0
Sugarcane,1.0,6.0,6000.0
Sugarcane,2.0,14.9,7450.0
Sugarcane,2.0,17.0,8500.0
Sugarcane,2.0,15.0,7500.0
Sugarcane,2.0,17.8,8900.0
Sugarcane,2.0,18.0,9000.0
Sugarcane,2.0,14.7,7350.0
Sugarcane,3.5,14.0,4000.0
Sugarcane,2.3,10.3,4478.26
Sugarcane,2.3,11.3,4913.04
Sugarcane,3.5,18.9,5400.0
Sugarcane,2.5,12.3,4920.0
Sugarcane,2.3,13.0,5652.17
Sugarcane,2.3,6.8,2956.52
Sugarcane,2.3,12.8,5565.22
Sugarcane,2.3,13.6,5913.04
Sugarcane,2.5,10.9,4360.0
Sugarcane,2.3,9.8,4260.87
Sugarcane,2.3,13.6,5913.04
Sugarcane,1.84,10.34,5625.68
Sugarcane,2.35,14.9,6351.24
Sugarcane,1.56,9.08,5805.63
Sugarcane,0.96,4.82,5020.83
Sugarcane,1.12,6.86,6146.95
Sugarcane,1.81,9.46,5238.1
Sugarcane,3.11,18.88,6066.84
Sugarcane,2.34,14.28,6092.15
Sugarcane,1.58,8.2,5176.77
Sugarcane,2.15,10.54,4906.89
Sugarcane,3.08,20.3,6590.91
Sugarcane,4.86,36.88,7588.48
Sugarcane,5.9,33.1,5610.17
Sugarcane,3.08,16.44,5337.66
Sugarcane,0.78,4.68,6000.0
Sugarcane,0.52,2.86,5500.0
Sugarcane,0.52,3.12,6000.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.26,1.56,6000.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,0.0,0.0,0.0
Sugarcane,12.0,62.0,5166.67
Sugarcane,8.0,41.0,5125.0
Sugarcane,8.0,49.0,6125.0
Sugarcane,10.0,53.0,5300.0
Sugarcane,10.0,62.0,6200.0
Sugarcane,8.0,55.0,6875.0
Sugarcane,7.0,48.0,6857.14
Sugarcane,6.0,39.0,6500.0
Sugarcane,7.0,45.0,6428.57
Sugarcane,7.0,36.0,5142.86
Sugarcane,6.0,34.1,5683.33
Sugarcane,5.0,31.0,6200.0
Sugarcane,4.5,27.0,6000.0
Sugarcane,5.0,31.0,6200.0
Sugarcane,5.38,37.88,7040.89
Sugarcane,3.68,26.2,7127.31
Sugarcane,3.16,20.04,6341.77
Sugarcane,6.91,49.44,7152.78
Sugarcane,10.84,70.52,6505.54
Sugarcane,7.25,45.88,6330.02
Sugarcane,5.01,33.0,6584.2
Sugarcane,4.22,29.0,6872.04
Sugarcane,3.74,26.48,7087.79
Sugarcane,4.4,30.96,7036.36
Sugarcane,4.4,30.48,6927.27
Sugarcane,3.32,22.0,6626.51
Sugarcane,2.16,16.12,7462.96
Sugarcane,1.16,8.12,7000.0
Sugarcane,3.24,24.84,7666.67
Sugarcane,4.32,33.32,7712.96
Sugarcane,2.16,14.04,6500.0
Sugarcane,1.16,9.2,7931.03
Sugarcane,2.16,16.2,7500.0
Sugarcane,2.16,14.96,6925.93
Sugarcane,2.24,18.16,8108.93
Sugarcane,4.24,37.34,8807.55
Sugarcane,4.24,37.31,8800.0
Sugarcane,4.24,36.9,8701.89
Sugarcane,4.24,39.13,9228.3
Sugarcane,5.24,47.4,9045.8
Sugarcane,12.0,72.0,6000.0
Sugarcane,8.0,33.0,4125.0
Sugarcane,8.0,41.0,5125.0
Sugarcane,10.0,54.0,5400.0
Sugarcane,10.0,61.0,6100.0
Sugarcane,8.0,59.0,7375.0
Sugarcane,7.0,44.0,6285.71
Sugarcane,8.0,49.0,6125.0
Sugarcane,10.0,67.0,6700.0
Sugarcane,10.0,61.0,6100.0
Sugarcane,8.0,44.9,5612.5
Sugarcane,8.0,55.0,6875.0
Sugarcane,7.3,47.0,6438.36
Sugarcane,8.0,51.0,6375.0
Sugarcane,9.22,54.72,5934.92
Sugarcane,4.39,27.55,6269.91
Sugarcane,4.34,27.01,6223.5
Sugarcane,10.23,70.11,6854.71
Sugarcane,14.36,79.88,5562.67
Sugarcane,9.61,55.72,5796.92
Sugarcane,6.4,38.25,5973.76
Sugarcane,6.18,38.25,6189.32
Sugarcane,6.33,45.87,7241.87
Sugarcane,8.85,63.49,7174.01
Sugarcane,8.85,56.87,6425.99
Sugarcane,7.08,43.25,6108.76
Sugarcane,3.54,22.78,6435.03
Sugarcane,3.54,23.78,6717.51
Sugarcane,5.31,38.71,7290.02
Sugarcane,7.08,47.83,6755.65
Sugarcane,5.04,32.51,6450.4
Sugarcane,3.04,22.05,7253.29
Sugarcane,4.04,29.55,7314.36
Sugarcane,5.04,33.74,6694.44
Sugarcane,4.81,41.12,8548.02
Sugarcane,5.81,49.86,8581.93
Sugarcane,5.81,50.73,8731.15
Sugarcane,4.81,40.72,8466.53
Sugarcane,4.81,42.18,8769.65
Sugarcane,4.81,43.55,9054.05
Sugarcane,17.0,54.0,3176.47
Sugarcane,10.6,19.0,1792.45
Sugarcane,7.0,13.0,1857.14
Sugarcane,9.8,30.4,3102.04
Sugarcane,9.1,21.3,2340.66
Sugarcane,6.4,25.7,4015.63
Sugarcane,4.7,14.8,3148.94
Sugarcane,4.7,16.8,3574.47
Sugarcane,5.7,23.6,4140.35
Sugarcane,7.4,13.7,1851.35
Sugarcane,4.7,18.8,4000.0
Sugarcane,3.7,21.0,5675.68
Sugarcane,5.08,22.13,4355.44
Sugarcane,6.45,36.55,5664.91
Sugarcane,4.8,24.13,5030.23
Sugarcane,3.25,15.0,4608.3
Sugarcane,5.12,27.26,5321.1
